cluster,song1,song2,song3,song4,song5,song6,song7,song8,song9,song10,song11,song12,song13,song14,song15,song16,song17,song18,song19,song20,song21,song22,song23,song24,song25,song26,song27,song28,song29,song30,song31,song32,song33,song34,song35,song36,song37,song38,song39,song40,song41,song42,song43,song44,song45,song46,song47,song48,song49,song50,song51,song52,song53,song54,song55,song56,song57,song58,song59,song60,song61,song62,song63,song64,song65,song66,song67,song68,song69,song70,song71,song72,song73,song74,song75,song76,song77,song78,song79,song80,song81,song82,song83,song84,song85,song86,song87,song88,song89,song90,song91,song92,song93,song94,song95,song96,song97,song98,song99,song100
0,0.3411379367214025,-0.22403082646533723,0.7442564297254187,-0.2010484533263547,-0.033698080690256704,0.2653042970033828,0.3777413633327072,0.580292083336427,0.6590349426262914,-0.06843370644934324,0.11300132128681109,0.7415821592264207,0.46858832585427473,0.28909093033803457,-0.047864987160546414,0.7899558202789165,0.8905678842405875,0.764606001586973,0.7976166085574363,0.6916929659444202,0.4805443628455565,0.5805932909130144,0.8178436019945595,0.891785015108471,0.39775237880895836,-0.05298011882755391,-0.20336596054870829,-0.19495306922508276,-0.4566485241148609,-0.3103211907396868,0.38777682564460725,0.37174151900061536,0.022150615241697365,0.03980620277376475,0.020127150451998258,0.09558245406704394,-0.11605063070169669,-0.30369117263571843,-0.31893407382180383,-0.24335142609587393,0.09537016169568485,0.18868373146486808,0.12192146766848345,-0.19474119998171793,-0.2586464044969401,-0.16970458341058178,0.19081723746252657,0.5770890144885487,0.5556324735494379,0.4297662436380407,0.35384404771270095,0.15921428012731104,0.033018463780358796,-0.05841419726855792,0.14593414633134552,0.16230933115117896,-0.13765567132070736,-0.052525277393597004,0.12896488146054413,0.27409604532538456,0.1438868257611935,0.02016846130169621,0.18504144685361482,0.05987716626991462,-0.11851571510736059,-0.39240223304388794,-0.6313583376385382,-0.5191894846582563,-0.4051112642527936,-0.3178902171590112,-0.22492094603934926,-0.04335775586442001,0.006823765851661173,0.01478448807723062,-0.0725041053647792,-0.25653283708091906,-0.3910880881996288,-0.4163120681829399,-0.3080615166115496,-0.3437942848927891,-0.3626375716153669,-0.3313912881428751,-0.3301766928455873,-0.33992437228555494,-0.47944318643809464,-0.517582040410696,-0.5815189186247817,-0.5386438503709163,-0.6393419144726714,-0.4900304033007913,-0.4290482389068416,-0.4429493478508162,-0.2926631980613664,-0.3209697594040107,-0.2413460506263811,-0.2086391186980716,-0.224783872585654,-0.27939205606887063,-0.29787183836027453,-0.3505015906398608
1,0.25180994963337816,0.3718503754554772,0.5694248148294554,0.17612196980618858,0.03138014532739815,-0.19664760493659855,0.09610693619252685,0.6088331411817628,0.5567733501031085,-0.15107608878245543,-0.675888918156368,1.1308604522084056,0.2999140212165377,0.5538656594337643,-0.8692976048194306,0.5906624522884792,0.9165726351240038,0.8295911193304809,0.8059680465548484,0.8557282492031526,0.6618934857244246,0.4323147781086547,0.893522269449941,0.9629270112518185,0.8865881095942137,0.30309967981235436,0.33062079719757875,-0.37740713508082396,-0.058731527862382664,-1.5186873500574396,0.0572940819099268,0.7752878369655505,-0.19711828463513906,0.17970174092536206,-0.4579032472597686,0.3849003408025889,0.28544510029141795,-0.13359869201739163,-1.0040249866914162,-0.3797474116672175,-0.44878501272978316,0.6474200027302978,-0.006165505523381475,0.4534146543311663,-0.739850906146665,-0.057078900169468066,-0.536717987273617,-0.08709312775959349,1.026178825401983,0.9546486858117232,0.6489487918806468,0.8021679646261313,0.6575939045013709,0.07435979137742063,-1.3566634418846777,0.8940208876452929,0.7500085823423357,-0.5276724948637223,0.0971975678891731,0.3555855168863168,0.7538053734301722,0.10430804330963334,-0.14856004634410835,0.9567251264044299,0.03738575878312046,0.5649548209523643,-1.4232483968430507,-0.657973403376004,-1.161933857708729,-0.544173838639101,-1.2270233063993996,-0.23852507170788748,0.4836294575049629,0.07916767380716773,0.8860326897641935,0.6351854251535961,0.22468079648758463,-0.3887757368699581,-0.2952489579203176,0.08486174274035614,0.2863122673767126,-0.2158210161463077,0.4914262904386203,0.27710066718108683,-0.5124099219356938,-0.7293369257777917,-0.7440110131063299,-0.006159931222023318,-0.9035958285627901,-0.8010794184193758,-1.0047385460417824,-1.4141512198475874,-0.31261300438349215,-2.552505053302054,-0.33866132471491023,0.05704297746356819,-0.20749347837460858,0.10885197536749305,-0.11780114861968528,-0.7702281049975032
2,0.4194944639922326,0.6117416929351461,0.666709131477328,0.22958643112757499,0.20154885391453675,0.166140512110528,0.352495012896057,0.6641672178206957,0.7884187528899107,0.058244551169725184,-0.8058356301322974,1.056356211240594,0.430246665678974,0.6796704254744481,-0.8403959691087087,0.49672657703895856,0.8635801626337736,0.77073502460597,0.8593520721064482,0.9689107901588655,0.5431433197609821,0.6495972373243623,0.6997010480054361,1.0705107341771911,0.4758330868067404,0.3559566805989912,-0.1262335529695835,-0.1783718450093263,-0.011370684562336926,-0.7090440189996569,0.036833177243705315,0.8828639341729034,-0.2268176707325152,0.1912463640253512,-0.7165059289399037,0.528840882759098,0.28529097217967625,-0.03913650027505233,-0.5510333610556695,-0.10526263033313386,-0.3527879848626744,0.5151752174856609,0.3422395051965444,0.6978989356990898,-0.43286852132945386,-0.257312616402717,-0.4617621688163092,-0.2298623376100872,0.9773154203796207,0.8958785820003335,0.44207871640458773,0.5946074962040717,0.1560996177941743,0.023301950317516765,-0.6922884060495033,0.655833338070744,0.6176745885240839,-0.3253957609504665,-0.3910070351963926,0.3066567300750457,0.7292103533384808,0.2802769287207806,-0.18283021250538514,0.6978890048397517,0.18457251279647016,0.5139586691235322,-0.9291888553857127,-0.705377194654922,-0.5644484392880703,-0.6330198855568787,-0.7327029306935687,-0.4155725282772769,-0.3626388358687651,0.09214618121098751,0.635236814822916,0.5045153648661992,-0.02705617483813436,-0.7835576168699824,-0.9140908992236775,-0.18432783807994366,-0.4791293265319583,-0.33190743072189594,-0.28158454107726194,-0.45710013760763063,-0.5587129439737991,-0.6118320298601888,-0.6548638968464904,-0.7386057178189576,-0.8671094758929632,-0.7991900579769259,-0.6750665968528774,-0.753557533748058,-0.5074704905813014,-0.6256129748826393,-0.40537074264888034,-0.29543642092509165,-0.3181704493393806,-0.3032413514745715,-0.4363753966100966,-0.5705358015712757
3,-0.04065508210334452,-0.6750291262977629,0.6585417110411906,-0.15166079318487113,-0.930755946996532,-0.05648223600660645,0.1588392895242787,0.6751986625866426,0.5519543015306765,-0.44366641312804855,-1.281618819798476,1.0009582651641442,-0.0961536981806384,0.7219077898020785,-1.1714150872451639,0.7191896553827083,0.964546161059367,0.7843374335474202,0.7649682455635589,0.883522993084099,0.6196840611486849,0.6470714551499015,0.7798944565893565,0.9145780629527891,0.7457921962859538,0.17796395018062464,0.27921401041061705,-0.06528373887770747,0.08833088750545746,-1.4412048941664817,0.04776459899239517,0.9065582341943866,0.04419282998174037,0.2886656124609332,-0.7569617991847956,0.5568995111099418,-0.3252703615173761,-0.06519898958427199,-0.7909357195673654,-0.0993088999058697,-1.0889179380360738,0.5076365473408119,0.19026435565645505,0.5119648248106765,-0.33992079513633305,-0.07628608976395233,-0.5663592205410152,0.1156893523988405,0.9971968771501224,1.0076460930297726,0.8217339285175962,0.7317877284005266,0.6752428470844186,-0.012467032690628266,-0.980580835975645,0.7627526263551604,0.734077487935885,-0.4167859352239596,-0.09027126050689828,0.23326242505928152,0.7797181154804995,0.33111863950922543,0.008283560295289715,0.9562610339311035,-0.05743226152273127,0.7255278573752629,-2.087357078924223,-0.550808461836759,-1.1502543570461254,-0.5353151213823744,-0.9082402833365008,-0.056871332866083125,0.21403930307055732,0.2358842065350351,0.8422162288321424,0.6963420400768738,0.28217835999946916,-0.39299494349362185,-0.25096811673937297,0.16384130544672848,0.03262295969692783,0.016176306427943193,0.010483955704265748,0.25507966957567807,-0.38023779167317484,-0.5486636584014508,-1.015496117690061,-1.2470863681626272,-1.0852253259365947,-1.0528999649215431,-1.0866620645191778,-0.44555605904490675,-0.6097231241811433,0.043958175395476744,0.19948653100232833,0.041584904163928384,0.037597957324166,-0.007817773636789333,-0.053732587276105755,-0.0801472181767191
4,-0.13810922815662566,-0.8810954794875648,0.640934144723018,-0.32618667154687503,-0.9899220868834953,-0.07643541331687001,0.04985615302471782,0.6019002627615802,0.5211506754229208,-0.4715531514869271,-1.3119708284812153,0.9648233809172191,-0.22355387196520748,0.7343128436773803,-1.1620903138196934,0.6985810472764065,0.9421534918194816,0.7702313043468376,0.8173752541522866,0.9215244780664954,0.5730103600877502,0.6805195768044219,0.798305990385456,0.8570935771309919,0.8186027819134817,0.21978308135697391,0.3373988040676193,-0.05494422021166465,0.16988035925552117,-1.63477268972433,0.07783629530355192,0.9381273425199544,0.08728817347663195,0.2505663952816686,-0.7817591739371255,0.5217647237291833,-0.32393273705026704,-0.05464179729703231,-0.7405340499063985,-0.02232239242700189,-1.1187760043277772,0.4331169389638554,0.1677770442083703,0.5396001695879445,-0.27855003223510105,-0.09486108736517868,-0.5012721755630256,0.1699474815392402,1.0166651319099718,1.0214956447265766,0.8273661485872372,0.6672546503660418,0.7228682689565022,-0.012460926317350724,-0.9571232270273522,0.8109511172852747,0.7922002275171306,-0.4211248388532729,-0.13781394008569484,0.1441908358782207,0.7775445370002023,0.32688884354558667,0.02076260278516548,0.9866624731444514,-0.058068739962786095,0.7812192359437978,-2.479783821840901,-0.45528563486979573,-1.35191991378813,-0.38700713689047855,-0.8707495353456256,-0.018879473470473283,0.15813910074108808,0.24231251729301184,0.8731417760420619,0.803537159221866,0.3585187156894768,-0.2814936459315358,-0.2606462497162414,0.276247427304032,0.06992513140932125,0.14771804207689307,-0.023714189226033373,0.3811606146432501,-0.29384543135890884,-0.37897063917347484,-0.24837149607541062,0.13286500627971606,-1.88802836823764,-0.6717176108368068,-0.5526847823492512,-1.8512528364718561,0.12731432823532166,-2.132891301631318,-0.34616790984319606,0.37734743144615107,0.2458344294547515,0.4341868393762164,0.34750944383227533,-0.3237043693160513
5,0.4324717538054897,-1.183913147682796,1.056556437595612,-0.30610965696928505,-0.596742719333552,0.24761345995575848,0.5368147179628893,0.7126264772995727,0.6892175276228378,-0.19742479318612746,-0.4377418285246985,1.4077375668656469,0.19315943878152414,1.017640910687648,-0.6916591626210786,1.097838678007441,1.369690894623508,1.0591495343607336,0.7235678863938741,0.9658498242364527,0.2204160286231725,0.7373369843575094,0.6712606462695633,1.3954636935553364,0.6590947337315921,-0.2030929750327692,0.12633483296024783,-0.05972205651075549,-0.6197638994052086,-1.0024870481764925,0.0462444239340234,1.1308344924949596,0.12590213422103905,0.23909968338817347,-0.2918713578353906,0.7161287249952268,-0.11521437331028692,0.010870115233943838,-1.114155335652627,-0.465779014642805,-1.3739915885705454,0.5876578753039349,-0.009675964819482363,0.3545689655161739,-0.6989165846138742,-0.4039251067655729,-0.7365758704284522,-0.2523065836085381,1.1131576606992308,1.1263552248956372,1.0252977794112272,0.9671265165839069,0.16380515014337246,0.3690787015234866,-1.1255332398830142,0.5852193590883591,0.6195105473960001,-0.8105180335794059,-0.005408493194285478,-0.12944562777310673,1.0282129539818414,-0.17866078993504267,-0.14237475419037257,1.0664824367683015,-0.02557536513093811,0.4785292017964232,-1.1717396476873265,-0.5758653244343528,-1.152869330993192,-1.0002558985478338,-0.9765301296674871,-0.23802899913743691,-0.13651398947593119,-0.1809543938764707,0.837611972167873,0.4460480940935367,0.1698528294592229,-0.7178560243113044,0.18262153642323226,-0.4234585682686415,-0.44470540601817937,-0.20921925262783758,0.10856710448566703,0.2289790978743997,-0.4800732407784423,-0.762036640457446,-1.0062614482631143,-0.6950310596085535,-1.0468749829633288,-0.8328486815667653,-0.7403563583740432,-0.7040050061105129,-0.46557716002085076,-0.435419566907707,-0.1708306181495967,-0.04971225021239436,-0.23083338439075546,-0.09503566387586658,-0.27453781734396954,-0.35257714635949
